nome_famiglia	contrast_type	specie_con_valore_alto	specie_con_valore_basso	valore_specie_con_valore_alto	valore_specie_con_valore_basso	nu
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Macaca_mulatta	7.52	5.96	0.113849644740593
Cercopithecidae	CONTROL	Macaca_maura	Trachypithecus_cristatus	7.88	6.25	0.113816797210183
Cercopithecidae	CONTROL	Macaca_siberu	Cercopithecus_mitis	6.165	4.89	0.113569745664731
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Macaca_fuscata	10.93	9.5	0.113470847458669
Cercopithecidae	CONTROL	Cercopithecus_nictitans	Cercopithecus_mitis	5.46	4.89	0.113280062508881
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Trachypithecus_phayrei	8.285	7.44	0.113234755898973
Cercopithecidae	CONTROL	Papio_kindae	Macaca_tonkeana	13	11.95	0.113190631286137
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Macaca_leonina	8.285	6.7	0.113102498904102
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Trachypithecus_leucocephalus	9.75	8.285	0.112902077688918
Cercopithecidae	CONTROL	Macaca_nigra	Trachypithecus_cristatus	7.68	6.25	0.112720407773619
Cercopithecidae	CONTROL	Macaca_leonina	Cercopithecus_nictitans	6.7	5.46	0.112415811167485
Cercopithecidae	CONTROL	Piliocolobus_badius	Semnopithecus_vetulus	8.25	7.03	0.111947668696991
Cercopithecidae	CONTROL	Macaca_assamensis	Trachypithecus_francoisi	9	7.52	0.111938442946497
Cercopithecidae	CONTROL	Piliocolobus_badius	Trachypithecus_obscurus	8.25	6.99	0.111927289936234
Cercopithecidae	CONTROL	Pygathrix_cinerea	Colobus_angolensis	9.98	8.6	0.1115020337645
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Macaca_thibetana	17	15.55	0.111162120339198
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Trachypithecus_phayrei	8.75	7.44	0.110993268416686
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Presbytis_mitrata	7.28	5.8	0.1103360264461
Cercopithecidae	CONTROL	Semnopithecus_vetulus	Trachypithecus_cristatus	7.03	6.25	0.110185533018756
Cercopithecidae	CONTROL	Trachypithecus_laotum	Presbytis_mitrata	7	5.8	0.110045997491367
Cercopithecidae	CONTROL	Trachypithecus_laotum	Cercopithecus_nictitans	7	5.46	0.109927457287442
Cercopithecidae	CONTROL	Macaca_cyclopis	Cercopithecus_hamlyni	5.47	4.43	0.109898410427715
Cercopithecidae	CONTROL	Macaca_leonina	Allochrocebus_lhoesti	6.7	5.5	0.109029404028357
Cercopithecidae	CONTROL	Colobus_guereza	Trachypithecus_francoisi	8.89	7.52	0.108957022342054
Cercopithecidae	CONTROL	Trachypithecus_laotum	Allochrocebus_lhoesti	7	5.5	0.10885873170306
Cercopithecidae	CONTROL	Macaca_arctoides	Colobus_guereza	10.3	8.89	0.108809542151276
Cercopithecidae	CONTROL	Macaca_arctoides	Piliocolobus_tephrosceles	10.3	8.75	0.108707172423768
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Presbytis_mitrata	6.99	5.8	0.10860874848151
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Cercocebus_lunulatus	8.75	7.28	0.108374257009616
Cercopithecidae	CONTROL	Macaca_silenus	Allochrocebus_solatus	7.5	6.35	0.108264302642105
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Macaca_cyclopis	6.9	5.47	0.108065267432333
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Allochrocebus_lhoesti	6.99	5.5	0.107589144827258
Cercopithecidae	CONTROL	Pygathrix_nigripes	Colobus_angolensis	9.88	8.6	0.107269436568343
Cercopithecidae	CONTROL	Colobus_polykomos	Macaca_nigra	9.1	7.68	0.107245865645843
Cercopithecidae	CONTROL	Allenopithecus_nigroviridis	Cercopithecus_diana	5.3	4.5	0.106866684872734
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Trachypithecus_cristatus	6.99	6.25	0.106794655096293
Cercopithecidae	CONTROL	Rhinopithecus_roxellana	Papio_hamadryas	14.75	13.4	0.106705200181898
Cercopithecidae	CONTROL	Macaca_nemestrina	Trachypithecus_phayrei	8.89	7.44	0.106361343978105
Cercopithecidae	CONTROL	Presbytis_mitrata	Cercopithecus_diana	5.8	4.5	0.106189865215092
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Lophocebus_aterrimus	8.285	6.8	0.105951812841229
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Piliocolobus_gordonorum	8.285	7.05	0.105761319104313
Cercopithecidae	CONTROL	Colobus_angolensis	Trachypithecus_phayrei	8.6	7.44	0.105688308734093
Cercopithecidae	CONTROL	Macaca_radiata	Cercopithecus_mona	5.14	4.05	0.105638125860086
Cercopithecidae	CONTROL	Semnopithecus_johnii	Macaca_arctoides	11.6	10.3	0.105578979571385
Cercopithecidae	CONTROL	Colobus_angolensis	Cercocebus_lunulatus	8.6	7.28	0.10543797954605
Cercopithecidae	CONTROL	Allochrocebus_preussi	Cercopithecus_cephus	4.525	3.48	0.1054075199444
Cercopithecidae	CONTROL	Presbytis_mitrata	Cercopithecus_hamlyni	5.8	4.43	0.105388897252282
Cercopithecidae	CONTROL	Macaca_leonina	Macaca_mulatta	6.7	5.96	0.104823423645004
Cercopithecidae	CONTROL	Trachypithecus_germaini	Macaca_silenus	8.83	7.5	0.104715684867181
Cercopithecidae	CONTROL	Trachypithecus_geei	Colobus_guereza	10.15	8.89	0.104559165359449
Cercopithecidae	CONTROL	Macaca_nigra	Lophocebus_aterrimus	7.68	6.8	0.104515699221889
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Presbytis_mitrata	7.05	5.8	0.104374819530409
Cercopithecidae	CONTROL	Pygathrix_cinerea	Trachypithecus_germaini	9.98	8.83	0.104206375358564
Cercopithecidae	CONTROL	Macaca_siberu	Macaca_cyclopis	6.165	5.47	0.10411905252631
Cercopithecidae	CONTROL	Trachypithecus_crepusculus	Allenopithecus_nigroviridis	6.65	5.3	0.104066832339163
Cercopithecidae	CONTROL	Macaca_fuscata	Piliocolobus_badius	9.5	8.25	0.103751344610777
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Allochrocebus_lhoesti	6.9	5.5	0.103295716369087
Cercopithecidae	CONTROL	Allochrocebus_lhoesti	Cercopithecus_diana	5.5	4.5	0.103106710915887
Cercopithecidae	CONTROL	Macaca_arctoides	Trachypithecus_germaini	10.3	8.83	0.10293434996736
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Cercopithecus_neglectus	7.05	5.74	0.102051490136556
Cercopithecidae	CONTROL	Allenopithecus_nigroviridis	Cercopithecus_roloway	5.3	4.55	0.102047817077393
Cercopithecidae	CONTROL	Trachypithecus_germaini	Cercocebus_torquatus	8.83	7.5	0.102012273424539
Cercopithecidae	CONTROL	Piliocolobus_badius	Trachypithecus_laotum	8.25	7	0.1019171846558
Cercopithecidae	CONTROL	Pygathrix_nigripes	Trachypithecus_germaini	9.88	8.83	0.101759216230908
Cercopithecidae	CONTROL	Erythrocebus_patas	Piliocolobus_badius	9.45	8.25	0.101384277991947
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Macaca_nemestrina	9.75	8.89	0.101044822138884
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Trachypithecus_francoisi	8.75	7.52	0.100678129068457
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Macaca_mulatta	7.44	5.96	0.100670667508133
Cercopithecidae	CONTROL	Macaca_nemestrina	Trachypithecus_francoisi	8.89	7.52	0.100628061792262
Cercopithecidae	CONTROL	Cercopithecus_lowei	Cercopithecus_ascanius	3.9	3.24	0.0996066769680781
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Semnopithecus_johnii	12.48	11.6	0.0996021647292738
Cercopithecidae	CONTROL	Macaca_arctoides	Colobus_polykomos	10.3	9.1	0.0992679825087496
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Colobus_angolensis	9.75	8.6	0.09919478979289
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Semnopithecus_entellus	12.48	11.44	0.0990942774499393
Cercopithecidae	CONTROL	Presbytis_mitrata	Cercopithecus_roloway	5.8	4.55	0.0989703958008811
Cercopithecidae	CONTROL	Cercocebus_torquatus	Trachypithecus_cristatus	7.5	6.25	0.0983164398644625
Cercopithecidae	CONTROL	Allenopithecus_nigroviridis	Chlorocebus_pygerythrus	5.3	4.665	0.0975860087136519
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Cercopithecus_neglectus	6.99	5.74	0.0974034602628479
Cercopithecidae	CONTROL	Trachypithecus_geei	Macaca_nemestrina	10.15	8.89	0.0972904620409467
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Pygathrix_nigripes	10.93	9.88	0.0971280962261427
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Cercocebus_torquatus	8.75	7.5	0.0970626515854362
Cercopithecidae	CONTROL	Allochrocebus_solatus	Cercopithecus_nictitans	6.35	5.46	0.0966802966947476
Cercopithecidae	CONTROL	Presbytis_mitrata	Allochrocebus_preussi	5.8	4.525	0.0964720858669843
Cercopithecidae	CONTROL	Trachypithecus_laotum	Cercopithecus_neglectus	7	5.74	0.0958369964428436
Cercopithecidae	CONTROL	Macaca_silenus	Trachypithecus_cristatus	7.5	6.25	0.0952777440131964
Cercopithecidae	CONTROL	Cercopithecus_nictitans	Chlorocebus_pygerythrus	5.46	4.665	0.0951146952030498
Cercopithecidae	CONTROL	Trachypithecus_geei	Colobus_polykomos	10.15	9.1	0.095047894575354
Cercopithecidae	CONTROL	Macaca_leonina	Cercopithecus_neglectus	6.7	5.74	0.0950058333724046
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Cercopithecus_neglectus	6.9	5.74	0.0949397256277274
Cercopithecidae	CONTROL	Colobus_guereza	Macaca_nigra	8.89	7.68	0.094905602305978
Cercopithecidae	CONTROL	Macaca_cyclopis	Cercopithecus_diana	5.47	4.5	0.0946593458178748
Cercopithecidae	CONTROL	Macaca_cyclopis	Allochrocebus_preussi	5.47	4.525	0.0946084896575265
Cercopithecidae	CONTROL	Pygathrix_nigripes	Piliocolobus_tephrosceles	9.88	8.75	0.0945763222531958
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Macaca_mulatta	7.275	5.96	0.0942690290675915
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Presbytis_mitrata	6.9	5.8	0.0941436758555741
Cercopithecidae	CONTROL	Trachypithecus_laotum	Trachypithecus_cristatus	7	6.25	0.0940153636134518
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Colobus_angolensis	9.72	8.6	0.0940098742165418
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Macaca_siberu	7.44	6.165	0.093812586057634
Cercopithecidae	CONTROL	Presbytis_comata	Cercopithecus_nictitans	6.7	5.46	0.0937790356800065
Cercopithecidae	CONTROL	Cercocebus_torquatus	Lophocebus_aterrimus	7.5	6.8	0.0936823411688804
Cercopithecidae	CONTROL	Colobus_angolensis	Trachypithecus_francoisi	8.6	7.52	0.0934722376676327
Cercopithecidae	CONTROL	Cercopithecus_roloway	Cercopithecus_lowei	4.55	3.9	0.0934257709937513
Cercopithecidae	CONTROL	Macaca_mulatta	Cercopithecus_mitis	5.96	4.89	0.0932960203350285
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Macaca_siberu	7.52	6.165	0.0930089499041243
Cercopithecidae	CONTROL	Pygathrix_cinerea	Piliocolobus_tephrosceles	9.98	8.75	0.092964273804524
Cercopithecidae	CONTROL	Macaca_leonina	Macaca_siberu	6.7	6.165	0.0928815297672463
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Macaca_tonkeana	13.1	11.95	0.092832847288322
Cercopithecidae	CONTROL	Allochrocebus_lhoesti	Cercopithecus_roloway	5.5	4.55	0.092808933936808
Cercopithecidae	CONTROL	Colobus_polykomos	Macaca_maura	9.1	7.88	0.0926229098053592
Cercopithecidae	CONTROL	Erythrocebus_patas	Trachypithecus_leucocephalus	9.45	8.285	0.0924732705665786
Cercopithecidae	CONTROL	Presbytis_comata	Allochrocebus_lhoesti	6.7	5.5	0.0921020281553283
Cercopithecidae	CONTROL	Macaca_siberu	Allenopithecus_nigroviridis	6.165	5.3	0.0920908472051974
Cercopithecidae	CONTROL	Trachypithecus_cristatus	Cercopithecus_mitis	6.25	4.89	0.0920496668484169
Cercopithecidae	CONTROL	Trachypithecus_crepusculus	Macaca_cyclopis	6.65	5.47	0.0918513686884645
Cercopithecidae	CONTROL	Allenopithecus_nigroviridis	Allochrocebus_preussi	5.3	4.525	0.0917451359417074
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Trachypithecus_obscurus	7.44	6.99	0.091499184183496
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Macaca_assamensis	9.75	9	0.0914655623195141
Cercopithecidae	CONTROL	Macaca_arctoides	Erythrocebus_patas	10.3	9.45	0.0914262223605936
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Cercocebus_chrysogaster	10.93	9.75	0.0913047078520426
Cercopithecidae	CONTROL	Cercopithecus_nictitans	Allochrocebus_preussi	5.46	4.525	0.0911299267107996
Cercopithecidae	CONTROL	Cercocebus_torquatus	Macaca_leonina	7.5	6.7	0.0909823852605953
Cercopithecidae	CONTROL	Presbytis_comata	Macaca_cyclopis	6.7	5.47	0.0909542829821671
Cercopithecidae	CONTROL	Allochrocebus_preussi	Cercopithecus_pogonias	4.525	3.58	0.0908491169293921
Cercopithecidae	CONTROL	Trachypithecus_geei	Macaca_assamensis	10.15	9	0.0905586785155489
Cercopithecidae	CONTROL	Presbytis_mitrata	Chlorocebus_pygerythrus	5.8	4.665	0.0905560689289602
Cercopithecidae	CONTROL	Macaca_maura	Trachypithecus_crepusculus	7.88	6.65	0.0905214585854942
Cercopithecidae	CONTROL	Trachypithecus_cristatus	Macaca_radiata	6.25	5.14	0.0903070166353057
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Trachypithecus_laotum	7.52	7	0.0901181249184097
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Macaca_silenus	8.75	7.5	0.0897506285543259
Cercopithecidae	CONTROL	Allochrocebus_solatus	Macaca_cyclopis	6.35	5.47	0.0887930997837269
Cercopithecidae	CONTROL	Cercopithecus_mitis	Macaca_fascicularis	4.89	4.03	0.0887063786082773
Cercopithecidae	CONTROL	Lophocebus_aterrimus	Macaca_mulatta	6.8	5.96	0.088340546994871
Cercopithecidae	CONTROL	Macaca_maura	Presbytis_comata	7.88	6.7	0.0883147521157902
Cercopithecidae	CONTROL	Colobus_angolensis	Cercocebus_torquatus	8.6	7.5	0.0881342053156028
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Allochrocebus_solatus	7.28	6.35	0.0880613644926633
Cercopithecidae	CONTROL	Semnopithecus_entellus	Macaca_arctoides	11.44	10.3	0.0879646997377308
Cercopithecidae	CONTROL	Allochrocebus_preussi	Cercopithecus_petaurista	4.525	3.65	0.0879609739789466
Cercopithecidae	CONTROL	Trachypithecus_crepusculus	Allochrocebus_lhoesti	6.65	5.5	0.0879090145626015
Cercopithecidae	CONTROL	Trachypithecus_crepusculus	Cercopithecus_nictitans	6.65	5.46	0.0875007866185092
Cercopithecidae	CONTROL	Cercopithecus_diana	Cercopithecus_lowei	4.5	3.9	0.0873367723136587
Cercopithecidae	CONTROL	Macaca_mulatta	Macaca_cyclopis	5.96	5.47	0.0871305342983253
Cercopithecidae	CONTROL	Semnopithecus_vetulus	Macaca_mulatta	7.03	5.96	0.0870851820884162
Cercopithecidae	CONTROL	Colobus_angolensis	Macaca_silenus	8.6	7.5	0.0870850045759425
Cercopithecidae	CONTROL	Trachypithecus_germaini	Macaca_nigra	8.83	7.68	0.0869325263708935
Cercopithecidae	CONTROL	Macaca_fuscata	Trachypithecus_leucocephalus	9.5	8.285	0.0868822104989343
Cercopithecidae	CONTROL	Macaca_fuscata	Macaca_nemestrina	9.5	8.89	0.0868025078213902
Cercopithecidae	CONTROL	Chlorocebus_pygerythrus	Cercopithecus_lowei	4.665	3.9	0.0864828942941018
Cercopithecidae	CONTROL	Macaca_cyclopis	Cercopithecus_roloway	5.47	4.55	0.0856323004496483
Cercopithecidae	CONTROL	Macaca_fascicularis	Cercopithecus_ascanius	4.03	3.24	0.0850044351665731
Cercopithecidae	CONTROL	Macaca_fuscata	Macaca_assamensis	9.5	9	0.0847952868447464
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Piliocolobus_badius	8.75	8.25	0.0844438423210176
Cercopithecidae	CONTROL	Trachypithecus_laotum	Macaca_mulatta	7	5.96	0.0842916180536523
Cercopithecidae	CONTROL	Pygathrix_cinerea	Colobus_guereza	9.98	8.89	0.0842733626171576
Cercopithecidae	CONTROL	Piliocolobus_badius	Trachypithecus_hatinhensis	8.25	7.275	0.0841666584231006
Cercopithecidae	CONTROL	Cercopithecus_hamlyni	Cercopithecus_lowei	4.43	3.9	0.08321764630187
Cercopithecidae	CONTROL	Lophocebus_aterrimus	Presbytis_mitrata	6.8	5.8	0.0830941951876165
Cercopithecidae	CONTROL	Semnopithecus_johnii	Trachypithecus_pileatus	11.6	10.93	0.083084095715435
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Trachypithecus_germaini	9.72	8.83	0.08308344389346
Cercopithecidae	CONTROL	Colobus_polykomos	Piliocolobus_badius	9.1	8.25	0.0825277872279544
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Pygathrix_cinerea	10.93	9.98	0.0822907000574624
Cercopithecidae	CONTROL	Macaca_cyclopis	Chlorocebus_pygerythrus	5.47	4.665	0.0822207349533134
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Allochrocebus_solatus	7.52	6.35	0.0820946491354551
Cercopithecidae	CONTROL	Colobus_guereza	Macaca_maura	8.89	7.88	0.0820064995985658
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Trachypithecus_crepusculus	7.275	6.65	0.0819416558684104
Cercopithecidae	CONTROL	Cercopithecus_mona	Cercopithecus_pogonias	4.05	3.58	0.0818979091929914
Cercopithecidae	CONTROL	Cercopithecus_mona	Cercopithecus_cephus	4.05	3.48	0.0818837100805157
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Trachypithecus_cristatus	7.28	6.25	0.0818585716565086
Cercopithecidae	CONTROL	Piliocolobus_badius	Cercocebus_lunulatus	8.25	7.28	0.081769797559597
Cercopithecidae	CONTROL	Macaca_tonkeana	Trachypithecus_pileatus	11.95	10.93	0.0817237968237349
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Macaca_siberu	7.275	6.165	0.0816215911893629
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Piliocolobus_tephrosceles	9.72	8.75	0.0808010135356638
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Trachypithecus_obscurus	7.52	6.99	0.0807906018299658
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Macaca_nigra	8.75	7.68	0.0803172029369661
Cercopithecidae	CONTROL	Trachypithecus_crepusculus	Presbytis_mitrata	6.65	5.8	0.0802107658680058
Cercopithecidae	CONTROL	Pygathrix_cinerea	Macaca_nemestrina	9.98	8.89	0.080075626142931
Cercopithecidae	CONTROL	Macaca_nigra	Trachypithecus_crepusculus	7.68	6.65	0.0799630176011196
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Macaca_mulatta	6.99	5.96	0.079785369334099
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Allochrocebus_solatus	7.44	6.35	0.079221813258279
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Macaca_mulatta	7.05	5.96	0.0790751998459747
Cercopithecidae	CONTROL	Piliocolobus_badius	Trachypithecus_phayrei	8.25	7.44	0.0787793330758765
Cercopithecidae	CONTROL	Papio_hamadryas	Rhinopithecus_bieti	13.4	12.48	0.0787742904307766
Cercopithecidae	CONTROL	Colobus_polykomos	Colobus_angolensis	9.1	8.6	0.078765816510388
Cercopithecidae	CONTROL	Lophocebus_aterrimus	Macaca_siberu	6.8	6.165	0.0786997141997231
Cercopithecidae	CONTROL	Papio_papio	Papio_cynocephalus	17.5	17.05	0.0786271142489039
Cercopithecidae	CONTROL	Allochrocebus_solatus	Cercopithecus_neglectus	6.35	5.74	0.0784479775213361
Cercopithecidae	CONTROL	Pygathrix_nigripes	Colobus_guereza	9.88	8.89	0.0775350296028829
Cercopithecidae	CONTROL	Macaca_maura	Piliocolobus_kirkii	7.88	6.9	0.0772758609944962
Cercopithecidae	CONTROL	Macaca_mulatta	Allenopithecus_nigroviridis	5.96	5.3	0.0772442491899268
Cercopithecidae	CONTROL	Macaca_nigra	Presbytis_comata	7.68	6.7	0.0768413242605467
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Piliocolobus_tephrosceles	9.75	8.75	0.0767895983416147
Cercopithecidae	CONTROL	Papio_cynocephalus	Papio_anubis	17.05	16.65	0.0764746950090598
Cercopithecidae	CONTROL	Pygathrix_nigripes	Macaca_nemestrina	9.88	8.89	0.0763758901609864
Cercopithecidae	CONTROL	Macaca_silenus	Lophocebus_aterrimus	7.5	6.8	0.0754338519379595
Cercopithecidae	CONTROL	Trachypithecus_germaini	Trachypithecus_leucocephalus	8.83	8.285	0.074969027111374
Cercopithecidae	CONTROL	Cercopithecus_mitis	Cercopithecus_hamlyni	4.89	4.43	0.0749559550261928
Cercopithecidae	CONTROL	Papio_anubis	Nasalis_larvatus	16.65	15.75	0.0747969548607739
Cercopithecidae	CONTROL	Macaca_radiata	Cercopithecus_hamlyni	5.14	4.43	0.0742736522820673
Cercopithecidae	CONTROL	Trachypithecus_cristatus	Allenopithecus_nigroviridis	6.25	5.3	0.0739818181284654
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Cercocebus_lunulatus	8.285	7.28	0.0735764451811459
Cercopithecidae	CONTROL	Colobus_angolensis	Macaca_nigra	8.6	7.68	0.0729827744171785
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Trachypithecus_crepusculus	6.99	6.65	0.0728234138820959
Cercopithecidae	CONTROL	Cercopithecus_petaurista	Cercopithecus_ascanius	3.65	3.24	0.0726333923315079
Cercopithecidae	CONTROL	Chlorocebus_pygerythrus	Cercopithecus_mona	4.665	4.05	0.0720714630647549
Cercopithecidae	CONTROL	Pygathrix_cinerea	Macaca_assamensis	9.98	9	0.0718729274198469
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Macaca_mulatta	6.9	5.96	0.0718709068199217
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Trachypithecus_germaini	9.75	8.83	0.0718046121335549
Cercopithecidae	CONTROL	Trachypithecus_crepusculus	Cercopithecus_neglectus	6.65	5.74	0.071425737841631
Cercopithecidae	CONTROL	Chlorocebus_pygerythrus	Macaca_fascicularis	4.665	4.03	0.0713816986863637
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Presbytis_comata	7.52	6.7	0.0710327269094315
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Presbytis_comata	7.44	6.7	0.0709331403982683
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Allochrocebus_solatus	7.275	6.35	0.0708847769869475
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Colobus_guereza	9.72	8.89	0.0708493059560584
Cercopithecidae	CONTROL	Presbytis_mitrata	Cercopithecus_mitis	5.8	4.89	0.0707514245235431
Cercopithecidae	CONTROL	Erythrocebus_patas	Colobus_angolensis	9.45	8.6	0.0706003762756725
Cercopithecidae	CONTROL	Pygathrix_nigripes	Macaca_assamensis	9.88	9	0.0701131419240657
Cercopithecidae	CONTROL	Colobus_polykomos	Trachypithecus_leucocephalus	9.1	8.285	0.0699993467500735
Cercopithecidae	CONTROL	Papio_hamadryas	Papio_kindae	13.4	13	0.0697422195108731
Cercopithecidae	CONTROL	Cercopithecus_roloway	Cercopithecus_mona	4.55	4.05	0.0689775632828128
Cercopithecidae	CONTROL	Presbytis_comata	Cercopithecus_neglectus	6.7	5.74	0.0687965029361225
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Trachypithecus_cristatus	7.05	6.25	0.0680484847798701
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Macaca_siberu	6.99	6.165	0.0675697892192552
Cercopithecidae	CONTROL	Macaca_fuscata	Colobus_angolensis	9.5	8.6	0.0673483796705627
Cercopithecidae	CONTROL	Macaca_siberu	Allochrocebus_lhoesti	6.165	5.5	0.0672547810406747
Cercopithecidae	CONTROL	Cercopithecus_diana	Cercopithecus_mona	4.5	4.05	0.0672398945593917
Cercopithecidae	CONTROL	Pygathrix_cinerea	Colobus_polykomos	9.98	9.1	0.0664733202496567
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Macaca_siberu	7.05	6.165	0.0663506192648846
Cercopithecidae	CONTROL	Macaca_maura	Piliocolobus_gordonorum	7.88	7.05	0.0662553630697232
Cercopithecidae	CONTROL	Trachypithecus_germaini	Macaca_maura	8.83	7.88	0.0662144389854424
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Rhinopithecus_bieti	13.1	12.48	0.0659694602075203
Cercopithecidae	CONTROL	Cercopithecus_neglectus	Allenopithecus_nigroviridis	5.74	5.3	0.0659472202866975
Cercopithecidae	CONTROL	Piliocolobus_badius	Trachypithecus_francoisi	8.25	7.52	0.0657020314480102
Cercopithecidae	CONTROL	Macaca_silenus	Trachypithecus_crepusculus	7.5	6.65	0.0656775188850297
Cercopithecidae	CONTROL	Pygathrix_nigripes	Colobus_polykomos	9.88	9.1	0.0656593113664559
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Colobus_guereza	9.75	8.89	0.0656551459798499
Cercopithecidae	CONTROL	Trachypithecus_laotum	Macaca_siberu	7	6.165	0.0656203078277628
Cercopithecidae	CONTROL	Semnopithecus_vetulus	Macaca_siberu	7.03	6.165	0.0654787513676348
Cercopithecidae	CONTROL	Cercocebus_torquatus	Trachypithecus_crepusculus	7.5	6.65	0.0654165617954179
Cercopithecidae	CONTROL	Macaca_siberu	Cercopithecus_nictitans	6.165	5.46	0.0653470187516246
Cercopithecidae	CONTROL	Colobus_guereza	Piliocolobus_badius	8.89	8.25	0.0652836694983444
Cercopithecidae	CONTROL	Macaca_radiata	Cercopithecus_diana	5.14	4.5	0.0652755888643874
Cercopithecidae	CONTROL	Cercopithecus_lowei	Cercopithecus_pogonias	3.9	3.58	0.065264065011159
Cercopithecidae	CONTROL	Allochrocebus_preussi	Cercopithecus_lowei	4.525	3.9	0.0648977014518361
Cercopithecidae	CONTROL	Macaca_maura	Semnopithecus_vetulus	7.88	7.03	0.0647111617366783
Cercopithecidae	CONTROL	Macaca_maura	Trachypithecus_obscurus	7.88	6.99	0.064695589638019
Cercopithecidae	CONTROL	Cercopithecus_neglectus	Macaca_radiata	5.74	5.14	0.0645475098398832
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Macaca_leonina	7.28	6.7	0.0642673692060097
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Semnopithecus_vetulus	7.52	7.03	0.0641508775964089
Cercopithecidae	CONTROL	Cercopithecus_mona	Cercopithecus_petaurista	4.05	3.65	0.063961943435361
Cercopithecidae	CONTROL	Piliocolobus_badius	Cercocebus_torquatus	8.25	7.5	0.063932068625914
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Lophocebus_aterrimus	7.28	6.8	0.0637495813477071
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Macaca_leonina	7.52	6.7	0.0636146743020866
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Cercocebus_torquatus	8.285	7.5	0.0633453092792131
