Trait	Species1	Species2	PatristicDistance	AbsDiff	AbsDiff_z	Nu	eNu
BodyMass_kg	Plecturocebus_hoffmansi	Callibella_humilis	21.205099	0.94	0.0936846685481942	0.0573066183185061	0.059
BodyMass_kg	Plecturocebus_hoffmansi	Callimico_goeldii	16.155265	0.58	0.057805433785056	0.0383459846243514	0.035
BodyMass_kg	Plecturocebus_hoffmansi	Callithrix_geoffroyi	21.989981	0.82	0.0817249236271481	0.0498315867582257	0.049
BodyMass_kg	Plecturocebus_hoffmansi	Callithrix_jacchus	22.101226	0.74	0.0737517603464507	0.0439359529857142	0.043
BodyMass_kg	Plecturocebus_hoffmansi	Callithrix_kuhlii	22.101226	0.68	0.0677718878859277	0.0399110460955573	0.041
BodyMass_kg	Plecturocebus_hoffmansi	Cebuella_pygmaea	21.669178	0.94	0.0936846685481942	0.0585198743475592	0.066
BodyMass_kg	Plecturocebus_hoffmansi	Cebus_albifrons	19.299127	1.68	0.167436428894645	0.113301963239155	0.115
BodyMass_kg	Plecturocebus_hoffmansi	Cebus_olivaceus	19.086131	1.82	0.181389464635865	0.110891187619219	0.111
BodyMass_kg	Plecturocebus_hoffmansi	Cebus_unicolor	19.299127	1.68	0.167436428894645	0.103292508781027	0.103
BodyMass_kg	Plecturocebus_hoffmansi	Cheracebus_lucifer	8.739071	0.44	0.0438523980438356	0.0417046615585708	0.042
BodyMass_kg	Plecturocebus_hoffmansi	Cheracebus_lugens	8.594674	0.31	0.0308960077127024	0.028214137587198	0.036
BodyMass_kg	Plecturocebus_hoffmansi	Cheracebus_regulus	9.121349	0.19	0.0189362627916563	0.0178658466979925	0.013
BodyMass_kg	Plecturocebus_hoffmansi	Cheracebus_torquatus	9.121349	0.19	0.0189362627916563	0.0170228833959779	0.02
BodyMass_kg	Plecturocebus_hoffmansi	Lagothrix_lagotricha	14.554841	6.09	0.606957054743088	0.427963932432026	0.445
BodyMass_kg	Plecturocebus_hoffmansi	Leontocebus_fuscicolis	21.216446	0.73	0.0727551149363636	0.0429589198788991	0.038
BodyMass_kg	Plecturocebus_hoffmansi	Leontocebus_illigeri	21.216446	0.77	0.0767416965767123	0.0471375984868678	0.041
BodyMass_kg	Plecturocebus_hoffmansi	Leontocebus_nigricollis	21.006599	0.58	0.057805433785056	0.0314938807118348	0.033
BodyMass_kg	Plecturocebus_hoffmansi	Leontopithecus_chrysomelas	20.182707	0.48	0.0478389796841843	0.0288660600855338	0.026
BodyMass_kg	Plecturocebus_hoffmansi	Leontopithecus_rosalia	20.182707	0.42	0.0418591072236613	0.0264160855429064	0.028
BodyMass_kg	Plecturocebus_hoffmansi	Mico_argentatus	22.555003	0.71	0.0707618241161893	0.0404763075606316	0.041
BodyMass_kg	Plecturocebus_hoffmansi	Mico_humeralifer	22.214594	0.64	0.063785306245579	0.0392853919067527	0.036
BodyMass_kg	Plecturocebus_hoffmansi	Plecturocebus_cinerascens	2.106726	0.32	0.0318926531227895	0.0596899163291775	0.064
BodyMass_kg	Plecturocebus_hoffmansi	Plecturocebus_miltoni	2.106726	0.28	0.0279060714824408	0.0594738497595284	0.062
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_bicolor	21.117971	0.63	0.0627886608354919	0.0365979828544727	0.041
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_geoffroyi	22.007605	0.57	0.0568087883749688	0.0320611275009084	0.031
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_imperator	20.570993	0.59	0.0588020791951432	0.0344947937165488	0.031
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_inustus	20.950505	0.37	0.0368758801732253	0.0232356740472282	0.022
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_labiatus	21.100397	0.55	0.0548154975547945	0.0350498844842654	0.037
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_midas	21.117971	0.5	0.0498322705043586	0.0266948175967842	0.025
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_mystax	21.100397	0.53	0.0528222067346201	0.0318647940525379	0.034
BodyMass_kg	Plecturocebus_hoffmansi	Saguinus_oedipus	22.007605	0.65	0.0647819516556662	0.0367140248877227	0.034
BodyMass_kg	Plecturocebus_hoffmansi	Saimiri_cassiquiarensis	17.556591	0.18	0.0179396173815691	0.0119306665340785	0.014
BodyMass_kg	Plecturocebus_hoffmansi	Saimiri_macrodon	17.556591	0.0700000000000001	0.00697651787061015	0.00469413571904766	0.005
BodyMass_kg	Plecturocebus_hoffmansi	Saimiri_oerstedii	17.433684	0.27	0.0269094260723536	0.0175069395236266	0.018
BodyMass_kg	Plecturocebus_hoffmansi	Saimiri_sciureus	17.489609	0.24	0.0239194898420921	0.0162893575878199	0.016
BodyMass_kg	Plecturocebus_hoffmansi	Saimiri_ustus	17.433684	0.2	0.0199329082017434	0.0127116718354003	0.012
BodyMass_kg	Plecturocebus_hoffmansi	Sapajus_apella	19.198684	1.95	0.194345854966999	0.128251113607749	0.133
BodyMass_kg	Plecturocebus_hoffmansi	Sapajus_macrocephalus	19.198684	1.99	0.198332436607347	0.129153098079801	0.124
BodyMass_kg	Plecturocebus_miltoni	Alouatta_belzebul	19.020881	5.06	0.504302577504109	0.309812791993321	0.313
BodyMass_kg	Plecturocebus_miltoni	Alouatta_caraya	17.907085	4.04	0.402644745675218	0.260176469442963	0.265
BodyMass_kg	Plecturocebus_miltoni	Alouatta_discolor	19.020881	5.03	0.501312641273848	0.312573082721561	0.316
BodyMass_kg	Plecturocebus_miltoni	Alouatta_macconnelli	18.855459	5.03	0.501312641273848	0.306867209854631	0.311
BodyMass_kg	Plecturocebus_miltoni	Alouatta_nigerrima	18.855459	5.11	0.509285804554545	0.30921527907576	0.312
BodyMass_kg	Plecturocebus_miltoni	Alouatta_palliata	17.190337	4.78	0.476396506021668	0.313757081016705	0.323
BodyMass_kg	Plecturocebus_miltoni	Alouatta_seniculus	19.109901	4.67	0.46543340651071	0.287365925344632	0.29
BodyMass_kg	Plecturocebus_miltoni	Aotus_griseimembra	17.049582	0.83	0.0827215690372353	0.0572744026456573	0.063
BodyMass_kg	Plecturocebus_miltoni	Aotus_vociferans	17.049582	0.64	0.063785306245579	0.0444879281318483	0.047
BodyMass_kg	Plecturocebus_miltoni	Ateles_belzebuth	18.729251	6.73	0.670742360988667	0.393493270146839	0.391
BodyMass_kg	Plecturocebus_miltoni	Ateles_chamek	19.010615	8.03	0.800306264299999	0.492961503326171	0.5
BodyMass_kg	Plecturocebus_miltoni	Ateles_geoffroyi	18.238812	6.2	0.617920154254047	0.39573396133495	0.402
BodyMass_kg	Plecturocebus_miltoni	Ateles_marginatus	19.010615	5.62	0.560114720468991	0.345056631982776	0.355
BodyMass_kg	Plecturocebus_miltoni	Ateles_paniscus	18.34334	6.94	0.691671914600498	0.429825979474567	0.429
BodyMass_kg	Plecturocebus_miltoni	Callibella_humilis	21.311825	1.22	0.121590740030635	0.0769151115332551	0.072
BodyMass_kg	Plecturocebus_miltoni	Callimico_goeldii	16.261991	0.86	0.0857115052674969	0.0605820581810428	0.062
BodyMass_kg	Plecturocebus_miltoni	Callithrix_geoffroyi	22.096707	1.1	0.109630995109589	0.0650040190676994	0.077
BodyMass_kg	Plecturocebus_miltoni	Callithrix_jacchus	22.207952	1.02	0.101657831828892	0.0574636499030841	0.052
BodyMass_kg	Plecturocebus_miltoni	Callithrix_kuhlii	22.207952	0.96	0.0956779593683685	0.0530637158616972	0.046
BodyMass_kg	Plecturocebus_miltoni	Cebuella_pygmaea	21.775904	1.22	0.121590740030635	0.0683076549591796	0.074
BodyMass_kg	Plecturocebus_miltoni	Cebus_albifrons	19.405853	1.4	0.139530357412204	0.0876739286767768	0.084
BodyMass_kg	Plecturocebus_miltoni	Cebus_olivaceus	19.192857	1.54	0.153483393153425	0.0926563120210547	0.094
BodyMass_kg	Plecturocebus_miltoni	Cebus_unicolor	19.405853	1.4	0.139530357412204	0.0867509858355443	0.095
BodyMass_kg	Plecturocebus_miltoni	Cheracebus_lucifer	8.845797	0.16	0.0159463265613948	0.0149034598290185	0.017
BodyMass_kg	Plecturocebus_miltoni	Cheracebus_lugens	8.7014	0.03	0.00298993623026156	0.0026972230353837	0
BodyMass_kg	Plecturocebus_miltoni	Cheracebus_regulus	9.228075	0.0900000000000001	0.00896980869078456	0.0083172817075032	0.005
BodyMass_kg	Plecturocebus_miltoni	Cheracebus_torquatus	9.228075	0.0900000000000001	0.00896980869078456	0.0082081134884855	0.011
BodyMass_kg	Plecturocebus_miltoni	Lagothrix_lagotricha	14.661567	5.81	0.579050983260647	0.402844111270371	0.411
BodyMass_kg	Plecturocebus_miltoni	Leontocebus_fuscicolis	21.323172	1.01	0.100661186418804	0.0590270907302805	0.055
BodyMass_kg	Plecturocebus_miltoni	Leontocebus_illigeri	21.323172	1.05	0.104647768059153	0.0669564065984635	0.07
BodyMass_kg	Plecturocebus_miltoni	Leontocebus_nigricollis	21.113325	0.86	0.0857115052674969	0.0479426584786353	0.043
BodyMass_kg	Plecturocebus_miltoni	Leontopithecus_chrysomelas	20.289433	0.76	0.0757450511666251	0.0419498013575354	0.04
BodyMass_kg	Plecturocebus_miltoni	Leontopithecus_rosalia	20.289433	0.7	0.0697651787061021	0.0425123996162083	0.044
BodyMass_kg	Plecturocebus_miltoni	Mico_argentatus	22.661729	0.99	0.0986678955986301	0.0582892487625433	0.058
BodyMass_kg	Plecturocebus_miltoni	Mico_humeralifer	22.32132	0.92	0.0916913777280199	0.0575631341929446	0.056
BodyMass_kg	Plecturocebus_miltoni	Plecturocebus_cinerascens	2	0.6	0.0597987246052303	0.131095026672596	0.135
BodyMass_kg	Plecturocebus_miltoni	Saguinus_bicolor	21.224697	0.91	0.0906947323179327	0.0491745146111032	0.042
BodyMass_kg	Plecturocebus_miltoni	Saguinus_geoffroyi	22.114331	0.85	0.0847148598574096	0.0446080563209297	0.042
BodyMass_kg	Plecturocebus_miltoni	Saguinus_imperator	20.677719	0.87	0.086708150677584	0.0513386652590321	0.061
BodyMass_kg	Plecturocebus_miltoni	Saguinus_inustus	21.057231	0.65	0.0647819516556661	0.0372722753669794	0.035
BodyMass_kg	Plecturocebus_miltoni	Saguinus_labiatus	21.207123	0.83	0.0827215690372353	0.0477368350827126	0.055
BodyMass_kg	Plecturocebus_miltoni	Saguinus_midas	21.224697	0.78	0.0777383419867995	0.0415041489103431	0.041
BodyMass_kg	Plecturocebus_miltoni	Saguinus_mystax	21.207123	0.81	0.0807282782170609	0.0435557679595122	0.04
BodyMass_kg	Plecturocebus_miltoni	Saguinus_oedipus	22.114331	0.93	0.092688023138107	0.0486271035745468	0.049
BodyMass_kg	Plecturocebus_miltoni	Saimiri_cassiquiarensis	17.663317	0.46	0.0458456888640099	0.0288727938410817	0.027
BodyMass_kg	Plecturocebus_miltoni	Saimiri_macrodon	17.663317	0.35	0.034882589353051	0.021413050637895	0.02
BodyMass_kg	Plecturocebus_miltoni	Saimiri_oerstedii	17.54041	0.55	0.0548154975547945	0.0336029901566727	0.03
BodyMass_kg	Plecturocebus_miltoni	Saimiri_sciureus	17.596335	0.52	0.051825561324533	0.0336503361750367	0.029
BodyMass_kg	Plecturocebus_miltoni	Saimiri_ustus	17.54041	0.48	0.0478389796841843	0.0292486903417015	0.022
BodyMass_kg	Plecturocebus_miltoni	Sapajus_apella	19.30541	1.67	0.166439783484558	0.108344539917613	0.107
BodyMass_kg	Plecturocebus_miltoni	Sapajus_macrocephalus	19.30541	1.71	0.170426365124906	0.114041955728863	0.118
BodyMass_kg	Plecturocebus_moloch	Alouatta_belzebul	19.48975	5.41	0.53918516685716	0.308668683033565	0.319
BodyMass_kg	Plecturocebus_moloch	Alouatta_caraya	18.375954	4.39	0.437527335028269	0.279831817664867	0.286
BodyMass_kg	Plecturocebus_moloch	Alouatta_discolor	19.48975	5.38	0.536195230626899	0.323435815983036	0.334
BodyMass_kg	Plecturocebus_moloch	Alouatta_macconnelli	19.324328	5.38	0.536195230626899	0.325008712159049	0.335
BodyMass_kg	Plecturocebus_moloch	Alouatta_nigerrima	19.324328	5.46	0.544168393907596	0.315996284978902	0.32
BodyMass_kg	Plecturocebus_moloch	Alouatta_palliata	17.659206	5.13	0.51127909537472	0.328222200458411	0.338
BodyMass_kg	Plecturocebus_moloch	Alouatta_seniculus	19.57877	5.02	0.50031599586376	0.304392017684524	0.304
BodyMass_kg	Plecturocebus_moloch	Aotus_griseimembra	17.518451	0.48	0.0478389796841843	0.031892975874173	0.03
BodyMass_kg	Plecturocebus_moloch	Aotus_vociferans	17.518451	0.29	0.028902716892528	0.0192479207395678	0.02
BodyMass_kg	Plecturocebus_moloch	Ateles_belzebuth	19.19812	7.08	0.705624950341718	0.419612618132172	0.43
BodyMass_kg	Plecturocebus_moloch	Ateles_chamek	19.479484	8.38	0.83518885365305	0.511146559294498	0.521
BodyMass_kg	Plecturocebus_moloch	Ateles_geoffroyi	18.707681	6.55	0.652802743607098	0.409997414362001	0.421
BodyMass_kg	Plecturocebus_moloch	Ateles_marginatus	19.479484	5.97	0.594997309822042	0.362400940705771	0.363
BodyMass_kg	Plecturocebus_moloch	Ateles_paniscus	18.812209	7.29	0.726554503953549	0.439266172064137	0.442
BodyMass_kg	Plecturocebus_moloch	Callibella_humilis	21.780694	0.87	0.086708150677584	0.0529977673254497	0.048
BodyMass_kg	Plecturocebus_moloch	Callimico_goeldii	16.73086	0.51	0.0508289159144459	0.035620342207875	0.029
BodyMass_kg	Plecturocebus_moloch	Callithrix_geoffroyi	22.565576	0.75	0.074748405756538	0.0419805508958574	0.044
BodyMass_kg	Plecturocebus_moloch	Callithrix_jacchus	22.676821	0.67	0.0667752424758405	0.0376922802904022	0.036
BodyMass_kg	Plecturocebus_moloch	Callithrix_kuhlii	22.676821	0.61	0.0607953700153175	0.034680540242153	0.036
BodyMass_kg	Plecturocebus_moloch	Cebuella_pygmaea	22.244773	0.87	0.086708150677584	0.0531016878934057	0.049
BodyMass_kg	Plecturocebus_moloch	Cebus_albifrons	19.874722	1.75	0.174412946765255	0.115928117756378	0.119
BodyMass_kg	Plecturocebus_moloch	Cebus_olivaceus	19.661726	1.89	0.188365982506476	0.11234127432337	0.11
BodyMass_kg	Plecturocebus_moloch	Cebus_unicolor	19.874722	1.75	0.174412946765255	0.109393977619588	0.114
BodyMass_kg	Plecturocebus_moloch	Cheracebus_lucifer	9.314666	0.51	0.0508289159144458	0.0432370990812955	0.035
BodyMass_kg	Plecturocebus_moloch	Cheracebus_lugens	9.170269	0.38	0.0378725255833126	0.0353387096280696	0.04
BodyMass_kg	Plecturocebus_moloch	Cheracebus_regulus	9.696944	0.26	0.0259127806622664	0.0226724932016585	0.018
BodyMass_kg	Plecturocebus_moloch	Cheracebus_torquatus	9.696944	0.26	0.0259127806622664	0.0218654092629884	0.022
BodyMass_kg	Plecturocebus_moloch	Lagothrix_lagotricha	15.130436	6.16	0.613933572613698	0.412827546236156	0.423
BodyMass_kg	Plecturocebus_moloch	Leontocebus_fuscicolis	21.792041	0.66	0.0657785970657534	0.0381485668605717	0.037
BodyMass_kg	Plecturocebus_moloch	Leontocebus_illigeri	21.792041	0.7	0.0697651787061021	0.0407085472408596	0.038
BodyMass_kg	Plecturocebus_moloch	Leontocebus_nigricollis	21.582194	0.51	0.0508289159144459	0.0292163786726649	0.024
BodyMass_kg	Plecturocebus_moloch	Leontopithecus_chrysomelas	20.758302	0.41	0.0408624618135741	0.0249881099974954	0.029
BodyMass_kg	Plecturocebus_moloch	Leontopithecus_rosalia	20.758302	0.35	0.0348825893530511	0.0215009227504978	0.025
BodyMass_kg	Plecturocebus_moloch	Mico_argentatus	23.130598	0.64	0.0637853062455791	0.0369088235265885	0.036
BodyMass_kg	Plecturocebus_moloch	Mico_humeralifer	22.790189	0.57	0.0568087883749689	0.035536790279929	0.046
BodyMass_kg	Plecturocebus_moloch	Plecturocebus_cinerascens	2.762513	0.25	0.0249161352521793	0.0408829532774561	0.045
BodyMass_kg	Plecturocebus_moloch	Plecturocebus_hoffmansi	2.655787	0.0700000000000001	0.00697651787061015	0.0109309382235466	0.012
BodyMass_kg	Plecturocebus_moloch	Plecturocebus_miltoni	2.762513	0.35	0.034882589353051	0.05651041175544	0.056
BodyMass_kg	Plecturocebus_moloch	Saguinus_bicolor	21.693566	0.56	0.0558121429648817	0.033879493942413	0.042
BodyMass_kg	Plecturocebus_moloch	Saguinus_geoffroyi	22.5832	0.5	0.0498322705043586	0.0272312338601023	0.024
BodyMass_kg	Plecturocebus_moloch	Saguinus_imperator	21.146588	0.52	0.051825561324533	0.0324788092406343	0.033
BodyMass_kg	Plecturocebus_moloch	Saguinus_inustus	21.5261	0.3	0.0298993623026151	0.0182742699855614	0.021
BodyMass_kg	Plecturocebus_moloch	Saguinus_labiatus	21.675992	0.48	0.0478389796841843	0.0272840944531529	0.025
BodyMass_kg	Plecturocebus_moloch	Saguinus_midas	21.693566	0.43	0.0428557526337485	0.0249949050382944	0.023
BodyMass_kg	Plecturocebus_moloch	Saguinus_mystax	21.675992	0.46	0.0458456888640099	0.0273666327505733	0.032
BodyMass_kg	Plecturocebus_moloch	Saguinus_oedipus	22.5832	0.58	0.057805433785056	0.0331234254060838	0.039
BodyMass_kg	Plecturocebus_moloch	Saimiri_cassiquiarensis	18.132186	0.11	0.0109630995109589	0.00715722249786912	0.007
BodyMass_kg	Plecturocebus_moloch	Saimiri_macrodon	18.132186	0	0	0	0
BodyMass_kg	Plecturocebus_moloch	Saimiri_oerstedii	18.009279	0.2	0.0199329082017435	0.0135298077422771	0.014
BodyMass_kg	Plecturocebus_moloch	Saimiri_sciureus	18.065204	0.17	0.016942971971482	0.0117288013876375	0.013
BodyMass_kg	Plecturocebus_moloch	Saimiri_ustus	18.009279	0.13	0.0129563903311333	0.00867362741546722	0.004
BodyMass_kg	Plecturocebus_moloch	Sapajus_apella	19.774279	2.02	0.201322372837609	0.132099729123254	0.133
BodyMass_kg	Plecturocebus_moloch	Sapajus_macrocephalus	19.774279	2.06	0.205308954477957	0.135501234106173	0.141
BodyMass_kg	Pongo_abelii	Alouatta_belzebul	26.676293	50.35	5.01810963978891	1	1
BodyMass_kg	Pongo_abelii	Alouatta_caraya	25.562497	51.37	5.11976747161781	1	1
BodyMass_kg	Pongo_abelii	Alouatta_discolor	26.676293	50.38	5.02109957601918	1	1
BodyMass_kg	Pongo_abelii	Alouatta_macconnelli	26.510871	50.38	5.02109957601918	1	1
BodyMass_kg	Pongo_abelii	Alouatta_nigerrima	26.510871	50.3	5.01312641273848	1	1
BodyMass_kg	Pongo_abelii	Alouatta_palliata	24.845749	50.63	5.04601571127135	1	1
BodyMass_kg	Pongo_abelii	Alouatta_seniculus	26.765313	50.74	5.05697881078231	1	1
BodyMass_kg	Pongo_abelii	Aotus_griseimembra	24.704994	56.24	5.60513378633026	1	1
BodyMass_kg	Pongo_abelii	Aotus_vociferans	24.704994	56.05	5.5861975235386	1	1
BodyMass_kg	Pongo_abelii	Arctocebus_calabarensis	32.831495	56.44	5.625066694532	1	0.999
BodyMass_kg	Pongo_abelii	Ateles_belzebuth	26.384663	48.68	4.85166985630436	1	1
BodyMass_kg	Pongo_abelii	Ateles_chamek	26.666027	47.38	4.72210595299302	1	0.999
BodyMass_kg	Pongo_abelii	Ateles_geoffroyi	25.894224	49.21	4.90449206303898	1	1
BodyMass_kg	Pongo_abelii	Ateles_marginatus	26.666027	49.79	4.96229749682403	1	1
BodyMass_kg	Pongo_abelii	Ateles_paniscus	25.998752	48.47	4.83074030269253	1	1
BodyMass_kg	Pongo_abelii	Avahi_laniger	35.000822	55.575	5.53885686655946	1	1
BodyMass_kg	Pongo_abelii	Avahi_peyrierasi	35.000822	55.695	5.55081661148051	1	1
BodyMass_kg	Pongo_abelii	Cacajao_calvus	27.891044	53.58	5.34002610724707	1	0.999
BodyMass_kg	Pongo_abelii	Cacajao_melanocephalus	28.542693	53.81	5.36294895167908	1	0.999
BodyMass_kg	Pongo_abelii	Callibella_humilis	28.967237	56.63	5.64400295732366	1	1
BodyMass_kg	Pongo_abelii	Callimico_goeldii	23.917403	56.27	5.60812372256052	1	1
BodyMass_kg	Pongo_abelii	Callithrix_geoffroyi	29.752119	56.51	5.63204321240261	1	1
BodyMass_kg	Pongo_abelii	Callithrix_jacchus	29.863364	56.43	5.62407004912192	1	0.999
BodyMass_kg	Pongo_abelii	Callithrix_kuhlii	29.863364	56.37	5.61809017666139	1	0.999
BodyMass_kg	Pongo_abelii	Carlito_syrichta	21.262726	56.62	5.64300631191357	1	1
BodyMass_kg	Pongo_abelii	Cebuella_pygmaea	29.431316	56.63	5.64400295732366	1	1
BodyMass_kg	Pongo_abelii	Cebus_albifrons	27.061265	54.01	5.38288185988082	1	1
BodyMass_kg	Pongo_abelii	Cebus_olivaceus	26.848269	53.87	5.3689288241396	1	1
BodyMass_kg	Pongo_abelii	Cebus_unicolor	27.061265	54.01	5.38288185988082	1	1
BodyMass_kg	Pongo_abelii	Cheirogaleus_major	32.214261	56.245	5.6056321090353	1	1
BodyMass_kg	Pongo_abelii	Cheirogaleus_medius	32.214261	56.574	5.63842174302717	1	1
BodyMass_kg	Pongo_abelii	Cheracebus_lucifer	26.841669	55.25	5.50646589073163	1	1
BodyMass_kg	Pongo_abelii	Cheracebus_lugens	26.697272	55.38	5.51942228106276	1	1
BodyMass_kg	Pongo_abelii	Cheracebus_regulus	27.223947	55.5	5.53138202598381	1	1
BodyMass_kg	Pongo_abelii	Cheracebus_torquatus	27.223947	55.5	5.53138202598381	1	1
BodyMass_kg	Pongo_abelii	Chiropotes_albinasus	27.600742	53.93	5.37490869660012	1	1
BodyMass_kg	Pongo_abelii	Chiropotes_sagulatus	28.526489	53.75	5.35696907921855	1	1
BodyMass_kg	Pongo_abelii	Daubentonia_madagascariensis	22.567271	54.205	5.40231644537752	1	1
BodyMass_kg	Pongo_abelii	Eulemur_albifrons	34.646286	54.71	5.45264703858692	1	1
BodyMass_kg	Pongo_abelii	Eulemur_collaris	34.505612	54.59	5.44068729366588	1	1
BodyMass_kg	Pongo_abelii	Eulemur_coronatus	33.777317	55.28	5.50945582696189	1	1
BodyMass_kg	Pongo_abelii	Eulemur_flavifrons	35.538846	54.92	5.47357659219875	1	0.999
BodyMass_kg	Pongo_abelii	Eulemur_fulvus	34.399583	54.91	5.47257994678866	1	1
BodyMass_kg	Pongo_abelii	Eulemur_macaco	35.538846	54.687	5.45035475414372	1	1
BodyMass_kg	Pongo_abelii	Eulemur_mongoz	33.717495	55.375	5.51892395835772	1	1
BodyMass_kg	Pongo_abelii	Eulemur_rubriventer	33.007384	54.7525	5.45688278157979	1	1
BodyMass_kg	Pongo_abelii	Eulemur_rufus	34.505612	54.74	5.45563697481718	1	1
BodyMass_kg	Pongo_abelii	Eulemur_sanfordi	34.646286	54.88	5.4695900105584	1	1
BodyMass_kg	Pongo_abelii	Galago_moholi	39.210054	56.55	5.63602979404296	1	1
BodyMass_kg	Pongo_abelii	Galago_senegalensis	39.210054	56.5	5.63104656699253	1	1
BodyMass_kg	Pongo_abelii	Galagoides_demidovii	33.98441	56.69	5.64998282978418	1	1
BodyMass_kg	Pongo_abelii	Hapalemur_alaotrensis	35.366636	55.51	5.5323786713939	1	1
BodyMass_kg	Pongo_abelii	Hapalemur_griseus	35.434191	55.927	5.57393878499453	1	1
BodyMass_kg	Pongo_abelii	Hapalemur_meridionalis	35.434191	55.79	5.56028474287634	1	1
BodyMass_kg	Pongo_abelii	Hapalemur_occidentalis	35.252178	55.8185	5.56312518229508	1	1
BodyMass_kg	Pongo_abelii	Hoolock_hoolock	11.747896	49.87	4.97027066010473	1	1
BodyMass_kg	Pongo_abelii	Hylobates_abbotti	13.733503	50.8	5.06295868324284	1	1
BodyMass_kg	Pongo_abelii	Hylobates_agilis	13.670505	50.75	5.0579754561924	1	1
BodyMass_kg	Pongo_abelii	Hylobates_klossii	13.5275	50.95	5.07790836439414	1	1
BodyMass_kg	Pongo_abelii	Hylobates_lar	13.338707	51.11	5.09385469095554	1	1
BodyMass_kg	Pongo_abelii	Hylobates_muelleri	13.733503	51.4	5.12275740784807	1	1
BodyMass_kg	Pongo_abelii	Indri_indri	29.760699	50.285	5.01163144462335	1	1
BodyMass_kg	Pongo_abelii	Lagothrix_lagotricha	22.316979	49.6	4.94336123403238	1	1
BodyMass_kg	Pongo_abelii	Lemur_catta	32.710259	54.54	5.43570406661544	1	1
BodyMass_kg	Pongo_abelii	Leontocebus_fuscicolis	28.978584	56.42	5.62307340371183	1	1
BodyMass_kg	Pongo_abelii	Leontocebus_illigeri	28.978584	56.46	5.62705998535218	1	1
BodyMass_kg	Pongo_abelii	Leontocebus_nigricollis	28.768737	56.27	5.60812372256052	1	1
BodyMass_kg	Pongo_abelii	Leontopithecus_chrysomelas	27.944845	56.17	5.59815726845965	1	1
BodyMass_kg	Pongo_abelii	Leontopithecus_rosalia	27.944845	56.11	5.59217739599913	1	1
BodyMass_kg	Pongo_abelii	Lepilemur_ankaranensis	33.858928	55.99	5.58021765107808	1	0.999
BodyMass_kg	Pongo_abelii	Lepilemur_dorsalis	33.644605	55.955	5.57672939214277	1	1
BodyMass_kg	Pongo_abelii	Lepilemur_ruficaudatus	32.026645	55.97	5.5782243602579	1	0.999
BodyMass_kg	Pongo_abelii	Lepilemur_septentrionalis	33.858928	56.1225	5.59342320276173	1	1
BodyMass_kg	Pongo_abelii	Loris_lydekkerianus	40.746924	56.48	5.62905327617235	1	0.999
BodyMass_kg	Pongo_abelii	Loris_tardigradus	40.746924	56.56	5.63702643945305	1	1
BodyMass_kg	Pongo_abelii	Mico_argentatus	30.317141	56.4	5.62108011289165	1	0.999
BodyMass_kg	Pongo_abelii	Mico_humeralifer	29.976732	56.33	5.61410359502104	1	1
BodyMass_kg	Pongo_abelii	Microcebus_murinus	32.465262	56.69	5.64998282978418	1	1
BodyMass_kg	Pongo_abelii	Mirza_zaza	32.465262	56.46	5.62705998535218	1	1
BodyMass_kg	Pongo_abelii	Nomascus_annamensis	13.327235	49.75	4.95831091518368	1	1
BodyMass_kg	Pongo_abelii	Nomascus_concolor	12.853535	49.06	4.88954238188767	1	1
BodyMass_kg	Pongo_abelii	Nomascus_gabriellae	13.327235	51.55	5.13770708899937	1	1
BodyMass_kg	Pongo_abelii	Nomascus_siki	12.993827	49.19	4.9024987722188	1	1
BodyMass_kg	Pongo_abelii	Nycticebus_bengalensis	40.572345	55.49	5.53038538057372	1	0.999
BodyMass_kg	Pongo_abelii	Nycticebus_coucang	40.572345	56.1	5.59118075058904	1	0.999
BodyMass_kg	Pongo_abelii	Nycticebus_pygmaeus	38.39827	56.33	5.61410359502104	1	0.999
BodyMass_kg	Pongo_abelii	Otolemur_crassicaudatus	37.787932	55.6	5.54134848008468	1	1
BodyMass_kg	Pongo_abelii	Otolemur_garnettii	37.787932	55.99	5.58021765107808	1	0.999
BodyMass_kg	Pongo_abelii	Perodicticus_ibeanus	36.410839	55.889	5.5701515324362	0.999669097819554	0.999
BodyMass_kg	Pongo_abelii	Perodicticus_potto	36.410839	55.92	5.57324113320747	0.999445923988126	0.998
BodyMass_kg	Pongo_abelii	Pithecia_albicans	27.836582	53.75	5.35696907921855	1	1
BodyMass_kg	Pongo_abelii	Pithecia_chrysocephala	26.667666	54.85	5.46660007432814	1	0.999
BodyMass_kg	Pongo_abelii	Plecturocebus_bernhardi	26.532468	55.8	5.56128138828642	1	1
BodyMass_kg	Pongo_abelii	Plecturocebus_brunneus	26.780042	55.92	5.57324113320747	1	1
BodyMass_kg	Pongo_abelii	Plecturocebus_caligatus	26.725349	55.75	5.55629816123599	1	1
BodyMass_kg	Pongo_abelii	Plecturocebus_cinerascens	26.342466	56.01	5.58221094189825	1	1
